"","County.Number","county","city","County_FIPS","State_FIPS","fiscal_year","quarter_ending","number_of_returns","taxable_sales","Quarter.Ending"
"9157",90,"Wapello","Other","179","19",2014,"2014-03-31",21,890107,2014-03-31
"9158",91,"Warren","Indianola","181","19",2014,"2014-03-31",465,38235947,2014-03-31
"9159",91,"Warren","Norwalk","181","19",2014,"2014-03-31",158,8785250,2014-03-31
"9160",91,"Warren","Carlisle","181","19",2014,"2014-03-31",92,2957797,2014-03-31
"9161",91,"Warren","New Virginia","181","19",2014,"2014-03-31",43,841402,2014-03-31
"9162",91,"Warren","Cumming","181","19",2014,"2014-03-31",30,483879,2014-03-31
"9163",91,"Warren","Milo","181","19",2014,"2014-03-31",30,680117,2014-03-31
"9164",91,"Warren","Lacona","181","19",2014,"2014-03-31",25,369888,2014-03-31
"9165",91,"Warren","Hartford","181","19",2014,"2014-03-31",14,306514,2014-03-31
"9166",91,"Warren","Martensdale","181","19",2014,"2014-03-31",11,492000,2014-03-31
"9167",91,"Warren","Other","181","19",2014,"2014-03-31",49,1127231,2014-03-31
"9168",92,"Washington","Washington","183","19",2014,"2014-03-31",314,20276910,2014-03-31
"9169",92,"Washington","Kalona","183","19",2014,"2014-03-31",177,8148216,2014-03-31
"9170",92,"Washington","Wellman","183","19",2014,"2014-03-31",78,2598694,2014-03-31
"9171",92,"Washington","Riverside","183","19",2014,"2014-03-31",72,5018855,2014-03-31
"9172",92,"Washington","Ainsworth","183","19",2014,"2014-03-31",34,863860,2014-03-31
"9173",92,"Washington","Brighton","183","19",2014,"2014-03-31",25,471559,2014-03-31
"9174",92,"Washington","Crawfordsville","183","19",2014,"2014-03-31",19,224178,2014-03-31
"9175",92,"Washington","West Chester","183","19",2014,"2014-03-31",10,242423,2014-03-31
"9176",92,"Washington","Other","183","19",2014,"2014-03-31",18,412342,2014-03-31
"9177",93,"Wayne","Corydon","185","19",2014,"2014-03-31",80,2976629,2014-03-31
"9178",93,"Wayne","Seymour","185","19",2014,"2014-03-31",40,499943,2014-03-31
"9179",93,"Wayne","Humeston","185","19",2014,"2014-03-31",38,924275,2014-03-31
"9180",93,"Wayne","Allerton","185","19",2014,"2014-03-31",21,300076,2014-03-31
"9181",93,"Wayne","Other","185","19",2014,"2014-03-31",30,1036014,2014-03-31
"9182",94,"Webster","Fort Dodge","187","19",2014,"2014-03-31",836,105295136,2014-03-31
"9183",94,"Webster","Gowrie","187","19",2014,"2014-03-31",57,1650504,2014-03-31
"9184",94,"Webster","Dayton","187","19",2014,"2014-03-31",35,675345,2014-03-31
"9185",94,"Webster","Clare","187","19",2014,"2014-03-31",17,101865,2014-03-31
"9186",94,"Webster","Badger","187","19",2014,"2014-03-31",13,275729,2014-03-31
"9187",94,"Webster","Callender","187","19",2014,"2014-03-31",13,358021,2014-03-31
"9188",94,"Webster","Lehigh","187","19",2014,"2014-03-31",12,427279,2014-03-31
"9189",94,"Webster","Duncombe","187","19",2014,"2014-03-31",11,259436,2014-03-31
"9190",94,"Webster","Harcourt","187","19",2014,"2014-03-31",11,748629,2014-03-31
"9191",94,"Webster","Otho","187","19",2014,"2014-03-31",10,155583,2014-03-31
"9192",94,"Webster","Other","187","19",2014,"2014-03-31",37,1886399,2014-03-31
"9193",95,"Winnebago","Forest City","189","19",2014,"2014-03-31",143,7871209,2014-03-31
"9194",95,"Winnebago","Lake Mills","189","19",2014,"2014-03-31",94,5835355,2014-03-31
"9195",95,"Winnebago","Buffalo Center","189","19",2014,"2014-03-31",54,1716991,2014-03-31
"9196",95,"Winnebago","Thompson","189","19",2014,"2014-03-31",19,1805602,2014-03-31
"9197",95,"Winnebago","Rake","189","19",2014,"2014-03-31",15,182744,2014-03-31
"9198",95,"Winnebago","Leland","189","19",2014,"2014-03-31",13,475419,2014-03-31
"9199",95,"Winnebago","Other","189","19",2014,"2014-03-31",13,197245,2014-03-31
"9200",96,"Winneshiek","Decorah","191","19",2014,"2014-03-31",468,34090650,2014-03-31
"9201",96,"Winneshiek","Calmar","191","19",2014,"2014-03-31",51,1808563,2014-03-31
"9202",96,"Winneshiek","Ossian","191","19",2014,"2014-03-31",44,1413584,2014-03-31
"9203",96,"Winneshiek","Fort Atkinson","191","19",2014,"2014-03-31",39,988813,2014-03-31
"9204",96,"Winneshiek","Ridgeway","191","19",2014,"2014-03-31",27,711421,2014-03-31
"9205",96,"Winneshiek","Spillville","191","19",2014,"2014-03-31",15,411217,2014-03-31
"9206",96,"Winneshiek","Other","191","19",2014,"2014-03-31",46,1894422,2014-03-31
"9207",97,"Woodbury","Sioux City","193","19",2014,"2014-03-31",1967,334271163,2014-03-31
"9208",97,"Woodbury","Sergeant Bluff","193","19",2014,"2014-03-31",107,11822312,2014-03-31
"9209",97,"Woodbury","Moville","193","19",2014,"2014-03-31",58,1780747,2014-03-31
"9210",97,"Woodbury","Lawton","193","19",2014,"2014-03-31",40,1991173,2014-03-31
"9211",97,"Woodbury","Anthon","193","19",2014,"2014-03-31",37,905205,2014-03-31
"9212",97,"Woodbury","Sloan","193","19",2014,"2014-03-31",34,1012445,2014-03-31
"9213",97,"Woodbury","Correctionville","193","19",2014,"2014-03-31",33,1344976,2014-03-31
"9214",97,"Woodbury","Danbury","193","19",2014,"2014-03-31",24,554093,2014-03-31
"9215",97,"Woodbury","Salix","193","19",2014,"2014-03-31",18,3566236,2014-03-31
"9216",97,"Woodbury","Hornick","193","19",2014,"2014-03-31",17,292366,2014-03-31
"9217",97,"Woodbury","Pierson","193","19",2014,"2014-03-31",17,365338,2014-03-31
"9218",97,"Woodbury","Cushing","193","19",2014,"2014-03-31",10,66858,2014-03-31
"9219",97,"Woodbury","Other","193","19",2014,"2014-03-31",42,498826,2014-03-31
"9220",98,"Worth","Northwood","195","19",2014,"2014-03-31",105,5595545,2014-03-31
"9221",98,"Worth","Manly","195","19",2014,"2014-03-31",34,1004314,2014-03-31
"9222",98,"Worth","Kensett","195","19",2014,"2014-03-31",17,631283,2014-03-31
"9223",98,"Worth","Fertile","195","19",2014,"2014-03-31",15,307199,2014-03-31
"9224",98,"Worth","Grafton","195","19",2014,"2014-03-31",14,266796,2014-03-31
"9225",98,"Worth","Hanlontown","195","19",2014,"2014-03-31",10,22936,2014-03-31
"9226",98,"Worth","Other","195","19",2014,"2014-03-31",11,32024,2014-03-31
"9227",99,"Wright","Clarion","197","19",2014,"2014-03-31",128,5938176,2014-03-31
"9228",99,"Wright","Belmond","197","19",2014,"2014-03-31",113,4792644,2014-03-31
"9229",99,"Wright","Eagle Grove","197","19",2014,"2014-03-31",92,6890554,2014-03-31
"9230",99,"Wright","Goldfield","197","19",2014,"2014-03-31",33,1714097,2014-03-31
"9231",99,"Wright","Dows","197","19",2014,"2014-03-31",22,720381,2014-03-31
"9232",99,"Wright","Woolstock","197","19",2014,"2014-03-31",10,370612,2014-03-31
"9233",99,"Wright","Other","197","19",2014,"2014-03-31",17,178848,2014-03-31
"9234",1,"Adair","Greenfield","001","19",2014,"2014-06-30",106,6467071,2014-06-30
"9235",1,"Adair","Adair","001","19",2014,"2014-06-30",53,2850057,2014-06-30
"9236",1,"Adair","Fontanelle","001","19",2014,"2014-06-30",36,1071489,2014-06-30
"9237",1,"Adair","Stuart","001","19",2014,"2014-06-30",30,3162819,2014-06-30
"9238",1,"Adair","Orient","001","19",2014,"2014-06-30",16,224782,2014-06-30
"9239",1,"Adair","Bridgewater","001","19",2014,"2014-06-30",12,307698,2014-06-30
"9240",1,"Adair","Other","001","19",2014,"2014-06-30",11,690433,2014-06-30
"9241",2,"Adams","Corning","003","19",2014,"2014-06-30",122,8532088,2014-06-30
"9242",2,"Adams","Other","003","19",2014,"2014-06-30",20,197654,2014-06-30
"9243",3,"Allamakee","Waukon","005","19",2014,"2014-06-30",230,17342249,2014-06-30
"9244",3,"Allamakee","Lansing","005","19",2014,"2014-06-30",79,3573806,2014-06-30
"9245",3,"Allamakee","Postville","005","19",2014,"2014-06-30",78,4280467,2014-06-30
"9246",3,"Allamakee","Harpers Ferry","005","19",2014,"2014-06-30",30,635025,2014-06-30
"9247",3,"Allamakee","New Albin","005","19",2014,"2014-06-30",29,444696,2014-06-30
"9248",3,"Allamakee","Waterville","005","19",2014,"2014-06-30",15,238547,2014-06-30
"9249",3,"Allamakee","Other","005","19",2014,"2014-06-30",35,532291,2014-06-30
"9250",4,"Appanoose","Centerville","007","19",2014,"2014-06-30",259,24053748,2014-06-30
"9251",4,"Appanoose","Moravia","007","19",2014,"2014-06-30",47,3012638,2014-06-30
"9252",4,"Appanoose","Moulton","007","19",2014,"2014-06-30",23,366071,2014-06-30
"9253",4,"Appanoose","Cincinnati","007","19",2014,"2014-06-30",17,186128,2014-06-30
"9254",4,"Appanoose","Other","007","19",2014,"2014-06-30",27,222393,2014-06-30
"9255",5,"Audubon","Audubon","009","19",2014,"2014-06-30",152,7362227,2014-06-30
"9256",5,"Audubon","Exira","009","19",2014,"2014-06-30",38,1079130,2014-06-30
"9257",5,"Audubon","Other","009","19",2014,"2014-06-30",26,581714,2014-06-30
"9258",6,"Benton","Vinton","011","19",2014,"2014-06-30",225,13025153,2014-06-30
"9259",6,"Benton","Belle Plaine","011","19",2014,"2014-06-30",106,5128871,2014-06-30
"9260",6,"Benton","Atkins","011","19",2014,"2014-06-30",47,2094040,2014-06-30
"9261",6,"Benton","Blairstown","011","19",2014,"2014-06-30",47,2763032,2014-06-30
"9262",6,"Benton","Shellsburg","011","19",2014,"2014-06-30",44,1803572,2014-06-30
"9263",6,"Benton","Van Horne","011","19",2014,"2014-06-30",30,1142777,2014-06-30
"9264",6,"Benton","Keystone","011","19",2014,"2014-06-30",27,1345335,2014-06-30
"9265",6,"Benton","Newhall","011","19",2014,"2014-06-30",26,977807,2014-06-30
"9266",6,"Benton","Urbana","011","19",2014,"2014-06-30",26,3134483,2014-06-30
"9267",6,"Benton","Norway","011","19",2014,"2014-06-30",21,667891,2014-06-30
"9268",6,"Benton","Walford","011","19",2014,"2014-06-30",20,225437,2014-06-30
"9269",6,"Benton","Garrison","011","19",2014,"2014-06-30",11,176344,2014-06-30
"9270",6,"Benton","Other","011","19",2014,"2014-06-30",35,501178,2014-06-30
"9271",7,"Black Hawk","Waterloo","013","19",2014,"2014-06-30",1599,290965180,2014-06-30
"9272",7,"Black Hawk","Cedar Falls","013","19",2014,"2014-06-30",932,156503814,2014-06-30
"9273",7,"Black Hawk","Evansdale","013","19",2014,"2014-06-30",89,6656932,2014-06-30
"9274",7,"Black Hawk","Hudson","013","19",2014,"2014-06-30",78,2996228,2014-06-30
"9275",7,"Black Hawk","Laporte City","013","19",2014,"2014-06-30",78,2591680,2014-06-30
"9276",7,"Black Hawk","Dunkerton","013","19",2014,"2014-06-30",32,2481226,2014-06-30
"9277",7,"Black Hawk","Janesville","013","19",2014,"2014-06-30",21,421649,2014-06-30
"9278",7,"Black Hawk","Raymond","013","19",2014,"2014-06-30",20,849085,2014-06-30
"9279",7,"Black Hawk","Gilbertville","013","19",2014,"2014-06-30",17,342216,2014-06-30
"9280",7,"Black Hawk","Elk Run Heights","013","19",2014,"2014-06-30",15,6556554,2014-06-30
"9281",7,"Black Hawk","Other","013","19",2014,"2014-06-30",33,712111,2014-06-30
"9282",8,"Boone","Boone","015","19",2014,"2014-06-30",421,40211480,2014-06-30
"9283",8,"Boone","Ogden","015","19",2014,"2014-06-30",85,1894776,2014-06-30
"9284",8,"Boone","Madrid","015","19",2014,"2014-06-30",75,2943995,2014-06-30
"9285",8,"Boone","Other","015","19",2014,"2014-06-30",51,1603533,2014-06-30
"9286",9,"Bremer","Waverly","017","19",2014,"2014-06-30",302,34689706,2014-06-30
"9287",9,"Bremer","Sumner","017","19",2014,"2014-06-30",109,4695468,2014-06-30
"9288",9,"Bremer","Denver","017","19",2014,"2014-06-30",76,3871865,2014-06-30
"9289",9,"Bremer","Tripoli","017","19",2014,"2014-06-30",48,1484171,2014-06-30
"9290",9,"Bremer","Readlyn","017","19",2014,"2014-06-30",35,1627233,2014-06-30
"9291",9,"Bremer","Janesville","017","19",2014,"2014-06-30",26,1447457,2014-06-30
"9292",9,"Bremer","Plainfield","017","19",2014,"2014-06-30",24,844269,2014-06-30
"9293",9,"Bremer","Other","017","19",2014,"2014-06-30",15,173502,2014-06-30
"9294",10,"Buchanan","Independence","019","19",2014,"2014-06-30",246,24386990,2014-06-30
"9295",10,"Buchanan","Jesup","019","19",2014,"2014-06-30",80,7276682,2014-06-30
"9296",10,"Buchanan","Hazleton","019","19",2014,"2014-06-30",54,1363224,2014-06-30
"9297",10,"Buchanan","Winthrop","019","19",2014,"2014-06-30",49,1969979,2014-06-30
"9298",10,"Buchanan","Fairbank","019","19",2014,"2014-06-30",48,3497389,2014-06-30
"9299",10,"Buchanan","Rowley","019","19",2014,"2014-06-30",20,1256832,2014-06-30
"9300",10,"Buchanan","Lamont","019","19",2014,"2014-06-30",17,536752,2014-06-30
"9301",10,"Buchanan","Quasqueton","019","19",2014,"2014-06-30",16,475243,2014-06-30
"9302",10,"Buchanan","Brandon","019","19",2014,"2014-06-30",15,110847,2014-06-30
"9303",10,"Buchanan","Aurora","019","19",2014,"2014-06-30",12,207480,2014-06-30
"9304",10,"Buchanan","Other","019","19",2014,"2014-06-30",16,288039,2014-06-30
"9305",11,"Buena Vista","Storm Lake","021","19",2014,"2014-06-30",366,42433342,2014-06-30
"9306",11,"Buena Vista","Alta","021","19",2014,"2014-06-30",68,2109491,2014-06-30
"9307",11,"Buena Vista","Sioux Rapids","021","19",2014,"2014-06-30",45,2512935,2014-06-30
"9308",11,"Buena Vista","Albert City","021","19",2014,"2014-06-30",33,744445,2014-06-30
"9309",11,"Buena Vista","Newell","021","19",2014,"2014-06-30",27,667271,2014-06-30
"9310",11,"Buena Vista","Linn Grove","021","19",2014,"2014-06-30",19,168379,2014-06-30
"9311",11,"Buena Vista","Marathon","021","19",2014,"2014-06-30",14,151777,2014-06-30
"9312",11,"Buena Vista","Rembrandt","021","19",2014,"2014-06-30",10,157283,2014-06-30
"9313",11,"Buena Vista","Other","021","19",2014,"2014-06-30",12,244006,2014-06-30
"9314",12,"Butler","Parkersburg","023","19",2014,"2014-06-30",84,3183868,2014-06-30
"9315",12,"Butler","Clarksville","023","19",2014,"2014-06-30",63,1200721,2014-06-30
"9316",12,"Butler","Greene","023","19",2014,"2014-06-30",58,2622700,2014-06-30
"9317",12,"Butler","Allison","023","19",2014,"2014-06-30",54,1805729,2014-06-30
"9318",12,"Butler","Shell Rock","023","19",2014,"2014-06-30",45,2252067,2014-06-30
"9319",12,"Butler","Aplington","023","19",2014,"2014-06-30",36,1040462,2014-06-30
"9320",12,"Butler","Dumont","023","19",2014,"2014-06-30",34,1458575,2014-06-30
"9321",12,"Butler","New Hartford","023","19",2014,"2014-06-30",25,516271,2014-06-30
"9322",12,"Butler","Other","023","19",2014,"2014-06-30",28,1204857,2014-06-30
"9323",13,"Calhoun","Rockwell City","025","19",2014,"2014-06-30",83,4925939,2014-06-30
"9324",13,"Calhoun","Manson","025","19",2014,"2014-06-30",77,3879398,2014-06-30
"9325",13,"Calhoun","Lake City","025","19",2014,"2014-06-30",71,2516322,2014-06-30
"9326",13,"Calhoun","Lohrville","025","19",2014,"2014-06-30",17,542162,2014-06-30
"9327",13,"Calhoun","Pomeroy","025","19",2014,"2014-06-30",17,548684,2014-06-30
"9328",13,"Calhoun","Farnhamville","025","19",2014,"2014-06-30",16,170313,2014-06-30
"9329",13,"Calhoun","Other","025","19",2014,"2014-06-30",32,256887,2014-06-30
"9330",14,"Carroll","Carroll","027","19",2014,"2014-06-30",482,59658542,2014-06-30
"9331",14,"Carroll","Manning","027","19",2014,"2014-06-30",71,3342009,2014-06-30
"9332",14,"Carroll","Coon Rapids","027","19",2014,"2014-06-30",62,2593629,2014-06-30
"9333",14,"Carroll","Glidden","027","19",2014,"2014-06-30",49,2063750,2014-06-30
"9334",14,"Carroll","Breda","027","19",2014,"2014-06-30",36,2447429,2014-06-30
"9335",14,"Carroll","Templeton","027","19",2014,"2014-06-30",32,886601,2014-06-30
"9336",14,"Carroll","Arcadia","027","19",2014,"2014-06-30",25,1627265,2014-06-30
"9337",14,"Carroll","Dedham","027","19",2014,"2014-06-30",19,277882,2014-06-30
"9338",14,"Carroll","Halbur","027","19",2014,"2014-06-30",19,735582,2014-06-30
"9339",14,"Carroll","Other","027","19",2014,"2014-06-30",24,718555,2014-06-30
"9340",15,"Cass","Atlantic","029","19",2014,"2014-06-30",331,30857646,2014-06-30
"9341",15,"Cass","Griswold","029","19",2014,"2014-06-30",55,1871795,2014-06-30
"9342",15,"Cass","Anita","029","19",2014,"2014-06-30",52,1838720,2014-06-30
"9343",15,"Cass","Massena","029","19",2014,"2014-06-30",25,1308579,2014-06-30
"9344",15,"Cass","Cumberland","029","19",2014,"2014-06-30",13,133708,2014-06-30
"9345",15,"Cass","Lewis","029","19",2014,"2014-06-30",13,274868,2014-06-30
"9346",15,"Cass","Wiota","029","19",2014,"2014-06-30",11,222978,2014-06-30
"9347",15,"Cass","Marne","029","19",2014,"2014-06-30",10,385187,2014-06-30
"9348",15,"Cass","Other","029","19",2014,"2014-06-30",10,249110,2014-06-30
"9349",16,"Cedar","Tipton","031","19",2014,"2014-06-30",181,11786725,2014-06-30
"9350",16,"Cedar","West Branch","031","19",2014,"2014-06-30",88,3457203,2014-06-30
"9351",16,"Cedar","Durant","031","19",2014,"2014-06-30",67,4512877,2014-06-30
"9352",16,"Cedar","Clarence","031","19",2014,"2014-06-30",46,1379349,2014-06-30
"9353",16,"Cedar","Lowden","031","19",2014,"2014-06-30",42,1909350,2014-06-30
"9354",16,"Cedar","Mechanicsville","031","19",2014,"2014-06-30",30,1033426,2014-06-30
"9355",16,"Cedar","Stanwood","031","19",2014,"2014-06-30",17,519513,2014-06-30
"9356",16,"Cedar","Bennett","031","19",2014,"2014-06-30",10,254803,2014-06-30
"9357",16,"Cedar","Other","031","19",2014,"2014-06-30",26,1000490,2014-06-30
"9358",17,"Cerro Gordo","Mason City","033","19",2014,"2014-06-30",883,145528443,2014-06-30
"9359",17,"Cerro Gordo","Clear Lake","033","19",2014,"2014-06-30",367,30577629,2014-06-30
"9360",17,"Cerro Gordo","Rockwell","033","19",2014,"2014-06-30",39,868181,2014-06-30
"9361",17,"Cerro Gordo","Ventura","033","19",2014,"2014-06-30",32,3036048,2014-06-30
"9362",17,"Cerro Gordo","Thornton","033","19",2014,"2014-06-30",17,332320,2014-06-30
"9363",17,"Cerro Gordo","Meservey","033","19",2014,"2014-06-30",10,48956,2014-06-30
"9364",17,"Cerro Gordo","Plymouth","033","19",2014,"2014-06-30",10,96548,2014-06-30
"9365",17,"Cerro Gordo","Swaledale","033","19",2014,"2014-06-30",10,508691,2014-06-30
"9366",17,"Cerro Gordo","Other","033","19",2014,"2014-06-30",27,1114183,2014-06-30
"9367",18,"Cherokee","Cherokee","035","19",2014,"2014-06-30",256,19361072,2014-06-30
"9368",18,"Cherokee","Marcus","035","19",2014,"2014-06-30",53,4887511,2014-06-30
"9369",18,"Cherokee","Aurelia","035","19",2014,"2014-06-30",35,1650024,2014-06-30
"9370",18,"Cherokee","Cleghorn","035","19",2014,"2014-06-30",14,134512,2014-06-30
"9371",18,"Cherokee","Quimby","035","19",2014,"2014-06-30",14,617955,2014-06-30
"9372",18,"Cherokee","Washta","035","19",2014,"2014-06-30",10,82568,2014-06-30
"9373",18,"Cherokee","Other","035","19",2014,"2014-06-30",22,711593,2014-06-30
"9374",19,"Chickasaw","New Hampton","037","19",2014,"2014-06-30",202,16681066,2014-06-30
"9375",19,"Chickasaw","Nashua","037","19",2014,"2014-06-30",69,2641280,2014-06-30
"9376",19,"Chickasaw","Fredericksburg","037","19",2014,"2014-06-30",46,1642567,2014-06-30
"9377",19,"Chickasaw","Ionia","037","19",2014,"2014-06-30",32,844015,2014-06-30
"9378",19,"Chickasaw","Lawler","037","19",2014,"2014-06-30",30,1026361,2014-06-30
"9379",19,"Chickasaw","Alta Vista","037","19",2014,"2014-06-30",15,451205,2014-06-30
"9380",19,"Chickasaw","Other","037","19",2014,"2014-06-30",20,496735,2014-06-30
"9381",20,"Clarke","Osceola","039","19",2014,"2014-06-30",190,18188960,2014-06-30
"9382",20,"Clarke","Murray","039","19",2014,"2014-06-30",15,406424,2014-06-30
"9383",20,"Clarke","Other","039","19",2014,"2014-06-30",19,501130,2014-06-30
"9384",21,"Clay","Spencer","041","19",2014,"2014-06-30",520,71549168,2014-06-30
"9385",21,"Clay","Everly","041","19",2014,"2014-06-30",33,1335847,2014-06-30
"9386",21,"Clay","Peterson","041","19",2014,"2014-06-30",18,299812,2014-06-30
"9387",21,"Clay","Royal","041","19",2014,"2014-06-30",14,152129,2014-06-30
"9388",21,"Clay","Dickens","041","19",2014,"2014-06-30",12,384249,2014-06-30
"9389",21,"Clay","Webb","041","19",2014,"2014-06-30",11,132770,2014-06-30
"9390",21,"Clay","Fostoria","041","19",2014,"2014-06-30",10,187796,2014-06-30
"9391",21,"Clay","Other","041","19",2014,"2014-06-30",25,184340,2014-06-30
"9392",22,"Clayton","Elkader","043","19",2014,"2014-06-30",119,11426353,2014-06-30
"9393",22,"Clayton","Guttenberg","043","19",2014,"2014-06-30",107,5507830,2014-06-30
"9394",22,"Clayton","Strawberry Point","043","19",2014,"2014-06-30",82,3182825,2014-06-30
"9395",22,"Clayton","Monona","043","19",2014,"2014-06-30",79,5073988,2014-06-30
"9396",22,"Clayton","Mcgregor","043","19",2014,"2014-06-30",75,1524970,2014-06-30
"9397",22,"Clayton","Edgewood","043","19",2014,"2014-06-30",50,4040724,2014-06-30
"9398",22,"Clayton","Garnavillo","043","19",2014,"2014-06-30",37,1151552,2014-06-30
"9399",22,"Clayton","Marquette","043","19",2014,"2014-06-30",22,1364894,2014-06-30
"9400",22,"Clayton","Luana","043","19",2014,"2014-06-30",15,307542,2014-06-30
