"","feature_id","feature_name","State","County","elev_in_m","elev_in_ft","map_name","lat","long"
"2552",1999398,"Maxwell Post Office","IA","Story",267,876,"Maxwell",41.8872833,-93.399419
"2553",1999409,"Huxley Post Office","IA","Story",310,1017,"Huxley",41.8993865,-93.6029365
"2554",1999427,"Gilbert Post Office","IA","Story",302,991,"Ames West",42.1073552,-93.6497387
"2555",1999435,"Collins Post Office","IA","Story",307,1007,"Collins",41.9010877,-93.3058662
"2556",1999441,"Cambridge Post Office","IA","Story",265,869,"Huxley",41.8997145,-93.5289706
"2557",1999456,"Nevada Post Office","IA","Story",305,1001,"Nevada",42.0219175,-93.4540105
"2558",1999480,"Colo Post Office","IA","Story",318,1043,"Colo",42.0183145,-93.3153079
"2559",1999484,"Kelley Post Office","IA","Story",314,1030,"Slater",41.950542,-93.66522
"2560",1999543,"Chalybeate Springs Post Office (historical)","IA","Jasper",256,840,"Colfax",41.6777666,-93.2418716
"2561",1999545,"Williamsville Post Office (historical)","IA","Jasper",281,922,"Mitchellville",41.6444334,-93.3224301
"2562",1999546,"Draper Post Office (historical)","IA","Jasper",259,850,"Monroe",41.5194377,-93.0390886
"2563",1999547,"Sugar Creek Post Office (historical)","IA","Jasper",272,892,"Sully",41.6236068,-92.7751923
"2564",1999549,"Prairiebell Post Office (historical)","IA","Jasper",279,915,"Runnells",41.6144337,-93.3099298
"2565",1999550,"Vandalia Post Office (historical)","IA","Jasper",276,906,"Runnells",41.5394344,-93.3060413
"2566",1999551,"Eliot Post Office (historical)","IA","Jasper",282,925,"Prairie City",41.5972118,-93.2390943
"2567",1999552,"Fairmount Post Office (historical)","IA","Jasper",282,925,"Prairie City",41.5666577,-93.1593698
"2568",1999553,"North Skunk River Post Office (historical)","IA","Jasper",249,817,"Oakland Acres",41.6777714,-92.8432488
"2569",1999555,"Turner Post Office (historical)","IA","Jasper",272,892,"Oakland Acres",41.7022157,-92.8179702
"2570",1999556,"Newburg Post Office (historical)","IA","Jasper",313,1027,"Newburg",41.8186031,-92.7743598
"2571",1999558,"Warren Grove Post Office (historical)","IA","Jasper",260,853,"Monroe",41.5805472,-93.100201
"2572",1999559,"Morristown Post Office (historical)","IA","Jasper",269,883,"Mingo",41.774988,-93.3099291
"2573",1999560,"Oswalt Post Office (historical)","IA","Jasper",257,843,"Mitchellville",41.6958219,-93.2977067
"2574",1999561,"Valeria Post Office (historical)","IA","Jasper",266,873,"Mitchellville",41.7299883,-93.3252075
"2575",1999563,"Greencastle Post Office (historical)","IA","Jasper",279,915,"Mitchellville",41.7460992,-93.261594
"2576",1999564,"Clyde Post Office (historical)","IA","Jasper",297,974,"Mingo",41.8419324,-93.2652053
"2577",1999565,"Elk Creek Post Office (historical)","IA","Jasper",269,883,"Killduff",41.5916603,-92.9479742
"2578",1999566,"Galesburg Post Office (historical)","IA","Jasper",273,896,"Killduff",41.5588831,-92.9463078
"2579",1999568,"Amboy Post Office (historical)","IA","Jasper",294,965,"Kellogg",41.7355466,-92.9793619
"2580",1999569,"Pleasant View Post Office (historical)","IA","Jasper",283,928,"Kellogg",41.6888814,-92.9168612
"2581",1999571,"Murphy Post Office (historical)","IA","Jasper",252,827,"Kellogg",41.6597144,-92.9738072
"2582",1999572,"Parkersburgh Post Office (historical)","IA","Jasper",240,787,"Colfax",41.6847116,-93.1835361
"2583",1999573,"Bush Post Office (historical)","IA","Jasper",237,778,"Colfax",41.6622124,-93.1368681
"2584",1999574,"Metz Post Office (historical)","IA","Jasper",247,810,"Colfax",41.6663791,-93.1357569
"2585",1999576,"Goddard Post Office (historical)","IA","Jasper",248,814,"Colfax",41.717489,-93.1929806
"2586",1999578,"Seevers Post Office (historical)","IA","Jasper",260,853,"Colfax",41.6516561,-93.2132597
"2587",1999579,"Horn Post Office (historical)","IA","Jasper",278,912,"Baxter SE",41.8138785,-93.0390867
"2588",1999580,"Ira Post Office (historical)","IA","Jasper",261,856,"Baxter",41.7777662,-93.2057587
"2589",1999582,"Dawson Post Office (historical)","IA","Jasper",308,1010,"Baxter",41.8347109,-93.1446458
"2590",1999583,"Adamsonville Post Office (historical)","IA","Jasper",284,932,"Kellogg",41.6444368,-92.9779742
"2591",1999590,"Sully Post Office","IA","Jasper",281,922,"Sully",41.5780478,-92.8462618
"2592",1999600,"Prairie City Post Office","IA","Jasper",282,925,"Prairie City",41.5990515,-93.2365507
"2593",1999615,"Reasnor Post Office","IA","Jasper",232,761,"Monroe",41.57937,-93.0232947
"2594",1999620,"Monroe Post Office","IA","Jasper",281,922,"Monroe",41.5217355,-93.1039107
"2595",1999633,"Mingo Post Office","IA","Jasper",253,830,"Mingo",41.7674813,-93.2832123
"2596",1999638,"Lynnville Post Office","IA","Jasper",248,814,"Sully",41.5781515,-92.7824508
"2597",1999647,"Kellogg Post Office","IA","Jasper",274,899,"Kellogg",41.7173825,-92.9070088
"2598",1999656,"Killduff Post Office","IA","Jasper",282,925,"Killduff",41.6082395,-92.9061153
"2599",1999663,"Colfax Post Office","IA","Jasper",247,810,"Colfax",41.6782895,-93.2436389
"2600",1999680,"Baxter Post Office","IA","Jasper",306,1004,"Baxter",41.8261735,-93.1510577
"2601",1999693,"Dairy Grove Post Office (historical)","IA","Jasper",266,873,"Killduff",41.5422179,-92.8757509
"2602",1999722,"Dove Post Office (historical)","IA","Iowa",242,794,"Hartwick",41.8499981,-92.2918514
"2603",1999723,"Fox Post Office (historical)","IA","Iowa",258,846,"Conroy",41.6888977,-91.9301772
"2604",1999724,"Genoa Bluff Post Office (historical)","IA","Iowa",272,892,"Williamsburg NW",41.6933377,-92.1526813
"2605",1999725,"West Pilot Post Office (historical)","IA","Iowa",276,906,"Williamsburg",41.6486169,-92.1224026
"2606",1999726,"West Troy Post Office (historical)","IA","Iowa",267,876,"Williamsburg",41.637507,-92.0660125
"2607",1999727,"Boltonville Post Office (historical)","IA","Iowa",255,837,"Oxford",41.7016765,-91.8710094
"2608",1999728,"Carter Post Office (historical)","IA","Iowa",216,709,"North English",41.540009,-92.0335107
"2609",1999729,"Parnell Post Office","IA","Iowa",262,860,"North English",41.5832355,-92.003181
"2610",1999731,"Armah Post Office (historical)","IA","Iowa",265,869,"Millersburg",41.5313959,-92.2093479
"2611",1999732,"Ambrose Post Office (historical)","IA","Iowa",261,856,"Millersburg",41.5313956,-92.2335151
"2612",1999733,"High Post Office (historical)","IA","Iowa",229,751,"Middle Amana",41.8038948,-91.9404568
"2613",1999734,"West Post Office","IA","Iowa",238,781,"Middle Amana",41.808061,-91.9637905
"2614",1999735,"Koszta Post Office (historical)","IA","Iowa",231,758,"Ladora",41.8272224,-92.205461
"2615",1999736,"Dayton Post Office (historical)","IA","Iowa",236,774,"Ladora",41.8516667,-92.1860164
"2616",1999737,"Foote Post Office (historical)","IA","Iowa",212,696,"Holbrook",41.516677,-91.9751757
"2617",1999738,"Green Center Post Office (historical)","IA","Iowa",241,791,"Holbrook",41.5402898,-91.8865627
"2618",1999739,"Ione Post Office (historical)","IA","Iowa",245,804,"Holbrook",41.5905663,-91.9126752
"2619",1999740,"Lytle City Post Office (historical)","IA","Iowa",248,814,"Holbrook",41.5916764,-91.9557319
"2620",1999741,"Holbrook Post Office (historical)","IA","Iowa",247,810,"Holbrook",41.590844,-91.912953
"2621",1999742,"Moriah Post Office (historical)","IA","Iowa",275,902,"Hartwick",41.7944437,-92.2990731
"2622",1999743,"Riverdale Post Office (historical)","IA","Iowa",235,771,"Hartwick",41.8619422,-92.2960181
"2623",1999744,"Hedge Post Office (historical)","IA","Iowa",270,886,"Deep River",41.5750053,-92.2585158
"2624",1999745,"York Center Post Office (historical)","IA","Iowa",251,823,"Conroy",41.6666763,-91.9085096
"2625",1999751,"North English Post Office","IA","Iowa",255,837,"North English",41.5151905,-92.076677
"2626",1999764,"Williamsburg Post Office","IA","Iowa",248,814,"Williamsburg",41.6605274,-92.008589
"2627",1999781,"Victor Post Office","IA","Iowa",247,810,"Victor",41.7318838,-92.2976831
"2628",1999792,"Millersburg Post Office","IA","Iowa",266,873,"Millersburg",41.572907,-92.159882
"2629",1999799,"Marengo Post Office","IA","Iowa",225,738,"Marengo",41.7999034,-92.071145
"2630",1999814,"Amana Post Office","IA","Iowa",224,735,"Middle Amana",41.8005515,-91.8753667
"2631",1999824,"Ladora Post Office","IA","Iowa",238,781,"Ladora",41.7544944,-92.186004
"2632",1999830,"Homestead Post Office","IA","Iowa",265,869,"Amana",41.7594532,-91.8671215
"2633",1999832,"Conroy Post Office","IA","Iowa",268,879,"Conroy",41.7288879,-91.9977166
"2634",1999837,"South Amana Post Office","IA","Iowa",234,768,"Middle Amana",41.7763953,-91.9668458
"2635",1999841,"Middle Amana Post Office","IA","Iowa",233,764,"Middle Amana",41.7941168,-91.9032197
"2636",1999863,"Barryville Post Office (historical)","IA","Delaware",323,1060,"Masonville",42.3916553,-91.5112668
"2637",1999864,"Cold Water Post Office (historical)","IA","Delaware",323,1060,"Thorpe",42.565264,-91.461256
"2638",1999865,"Amarill Post Office (historical)","IA","Delaware",313,1027,"Thorpe",42.5727643,-91.4487553
"2639",1999866,"Thorpe Post Office (historical)","IA","Delaware",313,1027,"Thorpe",42.5660976,-91.4493111
"2640",1999867,"Eads' Grove Post Office (historical)","IA","Delaware",330,1083,"Thorpe",42.57221,-91.3904198
"2641",1999868,"Eads Post Office (historical)","IA","Delaware",304,997,"Thorpe",42.5535986,-91.4126434
"2642",1999870,"Broadway Post Office (historical)","IA","Delaware",303,994,"Ryan",42.3097165,-91.3773766
"2643",1999871,"Abbeyville Post Office (historical)","IA","Delaware",318,1043,"Ryan",42.3111036,-91.4404351
"2644",1999872,"Almira Post Office (historical)","IA","Delaware",299,981,"Ryan",42.3222162,-91.3757092
"2645",1999873,"Mangoldville Post Office (historical)","IA","Delaware",317,1040,"Ryan",42.3066593,-91.4418243
"2646",1999874,"Hazlegreen Post Office (historical)","IA","Delaware",285,935,"Ryan",42.3619372,-91.3779292
"2647",1999875,"Grove Creek Post Office (historical)","IA","Delaware",276,906,"Hopkinton West",42.2999962,-91.3154298
"2648",1999876,"Viola Post Office (historical)","IA","Delaware",240,787,"Colesburg",42.6430477,-91.1459657
"2649",1999877,"Poultney Post Office (historical)","IA","Delaware",324,1063,"Petersburg",42.5833263,-91.1584674
"2650",1999878,"Petersburg Post Office (historical)","IA","Delaware",339,1112,"Petersburg",42.5549923,-91.2131917
"2651",1999879,"Coffin's Grove Post Office (historical)","IA","Delaware",295,968,"Masonville",42.4944301,-91.5334842
"2652",1999880,"Bay Post Office (historical)","IA","Delaware",299,981,"Earlville",42.3916588,-91.3737606
"2653",1999881,"Spring Branch Post Office (historical)","IA","Delaware",311,1020,"Manchester",42.4666557,-91.4084799
"2654",1999882,"Golden Post Office (historical)","IA","Delaware",314,1030,"Manchester",42.3905453,-91.4612645
"2655",1999883,"Bailey's Ford Post Office","IA","Delaware",283,928,"Manchester",42.4449896,-91.4076479
"2656",1999884,"Milo Post Office (historical)","IA","Delaware",314,1030,"Manchester",42.3944345,-91.441819
"2657",1999885,"Uniontown Post Office (historical)","IA","Delaware",327,1073,"Hopkinton West",42.3499951,-91.3043155
"2658",1999886,"Sand Springs Post Office (historical)","IA","Delaware",281,922,"Hopkinton East",42.3174993,-91.1893124
"2659",1999887,"Mount Hope Post Office (historical)","IA","Delaware",293,961,"Dundee",42.5583185,-91.5195924
"2660",1999888,"Almoral Station Post Office (historical)","IA","Delaware",295,968,"Greeley",42.5163803,-91.272639
"2661",1999889,"Almoral Post Office (historical)","IA","Delaware",314,1030,"Greeley",42.5355463,-91.2898613
"2662",1999891,"Oneida Post Office (historical)","IA","Delaware",321,1053,"Greeley",42.5427669,-91.3534747
"2663",1999892,"York Post Office (historical)","IA","Delaware",338,1109,"Edgewood",42.6344305,-91.4431979
"2664",1999893,"Green Hill Post Office (historical)","IA","Delaware",321,1053,"Earlville",42.3861039,-91.3501488
"2665",1999894,"Hartwick Post Office (historical)","IA","Delaware",286,938,"Earlville",42.4111029,-91.361259
"2666",1999895,"Rockville Post Office (historical)","IA","Delaware",282,925,"Dyersville West",42.4186086,-91.1420837
"2667",1999896,"Giltedge Post Office (historical)","IA","Delaware",282,925,"Dyersville West",42.4408285,-91.2048624
"2668",1999898,"Campton Post Office (historical)","IA","Delaware",317,1040,"Dundee",42.5927625,-91.6079316
"2669",1999899,"Forestville Post Office (historical)","IA","Delaware",310,1017,"Dundee",42.5966517,-91.528481
"2670",1999900,"Silvercreek Post Office (historical)","IA","Delaware",303,994,"Coggon",42.3611002,-91.5779391
"2671",1999901,"Ehler Post Office (historical)","IA","Delaware",298,978,"Coggon",42.3102686,-91.5126608
"2672",1999903,"Robinson Post Office (historical)","IA","Delaware",286,938,"Coggon",42.341934,-91.5787735
"2673",1999914,"Manchester Post Office","IA","Delaware",287,942,"Manchester",42.483288,-91.4569958
"2674",1999942,"Ryan Post Office","IA","Delaware",312,1024,"Ryan",42.3515215,-91.4818411
"2675",1999947,"Masonville Post Office","IA","Delaware",311,1020,"Masonville",42.4798255,-91.5911089
"2676",1999955,"Hopkinton Post Office","IA","Delaware",262,860,"Hopkinton East",42.3438857,-91.2484799
"2677",1999961,"Greeley Post Office","IA","Delaware",350,1148,"Greeley",42.5844688,-91.3405853
"2678",1999968,"Earlville Post Office (historical)","IA","Delaware",303,994,"Earlville",42.4816589,-91.2726404
"2679",1999974,"Dundee Post Office","IA","Delaware",305,1001,"Dundee",42.5787178,-91.5465843
"2680",1999983,"Delhi Post Office","IA","Delaware",313,1027,"Earlville",42.4298477,-91.3309831
"2681",1999986,"Delaware Post Office (historical)","IA","Delaware",329,1079,"Earlville",42.4752682,-91.3454214
"2682",1999990,"Colesburg Post Office","IA","Delaware",352,1155,"Colesburg",42.6394355,-91.2020781
"2683",2000024,"Winthrop Post Office","IA","Buchanan",322,1056,"Winthrop",42.4732322,-91.7338263
"2684",2000035,"Rowley Post Office","IA","Buchanan",300,984,"Walker",42.3701219,-91.8435772
"2685",2000042,"Quasqueton Post Office","IA","Buchanan",270,886,"Quasqueton",42.3945943,-91.760316
"2686",2000056,"Crowfoot Post Office (historical)","IA","Buchanan",330,1083,"Oelwein SE",42.59304,-91.7918329
"2687",2000057,"Erin Post Office (historical)","IA","Buchanan",292,958,"Coggon",42.3694332,-91.6001622
"2688",2000059,"Kiene Post Office (historical)","IA","Buchanan",317,1040,"Winthrop",42.3838771,-91.6612761
"2689",2000060,"Monti Post Office (historical)","IA","Buchanan",307,1007,"Winthrop",42.3769329,-91.6373861
"2690",2000061,"Middlefield Post Office (historical)","IA","Buchanan",317,1040,"Winthrop",42.4055431,-91.6918326
"2691",2000062,"Cana Post Office (historical)","IA","Buchanan",270,886,"Troy Mills",42.3122118,-91.7435058
"2692",2000063,"Atlanta Post Office (historical)","IA","Buchanan",275,902,"Troy Mills",42.3111011,-91.6848917
"2693",2000064,"Newtonville Post Office (historical)","IA","Buchanan",298,978,"Troy Mills",42.3472113,-91.6751674
"2694",2000065,"Gatesville Post Office (historical)","IA","Buchanan",295,968,"Quasqueton",42.4416537,-91.832393
"2695",2000066,"Littleton Post Office (historical)","IA","Buchanan",283,928,"Littleton",42.532764,-92.0237866
"2696",2000067,"Kier Post Office (historical)","IA","Buchanan",307,1007,"Littleton",42.5980407,-92.0032302
"2697",2000068,"Shady Grove Post Office (historical)","IA","Buchanan",282,925,"Jesup",42.3805453,-92.0549008
"2698",2000069,"Vista Post Office (historical)","IA","Buchanan",278,912,"Independence",42.4133221,-91.9871206
"2699",2000070,"Byrantburg Post Office (historical)","IA","Buchanan",301,988,"Hazleton",42.5747072,-91.9054487
"2700",2000072,"Otterville Post Office (historical)","IA","Buchanan",281,922,"Hazleton",42.5085972,-91.9465619
"2701",2000073,"Frink's Grove Post Office (historical)","IA","Buchanan",257,843,"Brandon",42.3333242,-92.0487903
"2702",2000074,"Hamerville Post Office (historical)","IA","Buchanan",279,915,"Cheney",42.3124907,-91.8896203
"2703",2000075,"Sunny Side Post Office (historical)","IA","Buchanan",246,807,"Brandon",42.3027695,-92.0335127
"2704",2000089,"Independence Post Office","IA","Buchanan",279,915,"Independence",42.4700198,-91.8929967
"2705",2000108,"Jesup Post Office","IA","Buchanan",299,981,"Jesup",42.4751959,-92.0609397
"2706",2000128,"Lamont Post Office","IA","Buchanan",318,1043,"Lamont",42.5990455,-91.6415988
"2707",2000136,"Hazleton Post Office","IA","Buchanan",302,991,"Hazleton",42.615116,-91.9060141
"2708",2000143,"Fairbank Post Office","IA","Buchanan",297,974,"Fairbank",42.6394538,-92.0495534
"2709",2000153,"Aurora Post Office","IA","Buchanan",347,1138,"Lamont",42.6189441,-91.7283302
"2710",2000159,"Stanley Post Office (historical)","IA","Buchanan",339,1112,"Stanley",42.6427617,-91.8126663
"2711",2000163,"Brandon Post Office","IA","Buchanan",253,830,"Brandon",42.314693,-92.0056496
"2712",2000191,"Summers Post Office (historical)","IA","Benton",269,883,"Center Point SW",42.0069434,-91.9168483
"2713",2000192,"Likins Post Office (historical)","IA","Benton",280,919,"Cheney",42.2638809,-91.9057331
"2714",2000193,"Unity Post Office (historical)","IA","Benton",282,925,"Center Point NW",42.1624948,-91.9057348
"2715",2000194,"Williams Post Office (historical)","IA","Benton",275,902,"Blairstown",41.9633327,-92.064071
"2716",2000195,"Pickaway Post Office (historical)","IA","Benton",271,889,"Keystone South",41.9633311,-92.1529612
"2717",2000196,"Benton Centre Post Office (historical)","IA","Benton",296,971,"Van Horne",42.0416638,-92.0865714
"2718",2000197,"Gomersal Post Office (historical)","IA","Benton",300,984,"Van Horne",42.1097175,-92.123794
"2719",2000198,"Linwood Post Office (historical)","IA","Benton",252,827,"Middle Amana",41.8722261,-91.9099019
"2720",2000199,"Taylor's Grove Post Office (historical)","IA","Benton",266,873,"Marengo",41.8650032,-92.0057361
"2721",2000200,"Rogerville Post Office (historical)","IA","Benton",283,928,"Keystone North",42.1097162,-92.2404628
