"","year","county_name","dhs_service_area","judicial_district","disposition","reports","unique_children","duplicate_children","County_FIPS","State_FIPS","lat","long"
"4370",2016,"Pocahontas","2-Northern","2-Second JD","Founded",16,18,25,"151","19",42.7341351,-94.6787466
"4371",2016,"Pocahontas","2-Northern","2-Second JD","Founded",13,18,23,"151","19",42.7341351,-94.6787466
"4372",2016,"Pocahontas","2-Northern","2-Second JD","Unconfirmed",28,25,42,"151","19",42.7341351,-94.6787466
"4373",2016,"Pocahontas","2-Northern","2-Second JD","Unconfirmed",34,33,46,"151","19",42.7341351,-94.6787466
"4374",2016,"Polk","5-Des Moines","5-FifthJD","Confirmed",157,188,212,"153","19",41.6855048,-93.5735335
"4375",2016,"Polk","5-Des Moines","5-FifthJD","Confirmed",178,201,241,"153","19",41.6855048,-93.5735335
"4376",2016,"Polk","5-Des Moines","5-FifthJD","Family Assessment",902,1197,1595,"153","19",41.6855048,-93.5735335
"4377",2016,"Polk","5-Des Moines","5-FifthJD","Family Assessment",1059,1350,1761,"153","19",41.6855048,-93.5735335
"4378",2016,"Polk","5-Des Moines","5-FifthJD","Founded",1062,1454,1666,"153","19",41.6855048,-93.5735335
"4379",2016,"Polk","5-Des Moines","5-FifthJD","Founded",851,1172,1325,"153","19",41.6855048,-93.5735335
"4380",2016,"Polk","5-Des Moines","5-FifthJD","Unconfirmed",2752,2740,4364,"153","19",41.6855048,-93.5735335
"4381",2016,"Polk","5-Des Moines","5-FifthJD","Unconfirmed",1750,1917,2661,"153","19",41.6855048,-93.5735335
"4382",2016,"Pottawattamie","1-Western","4-FourthJD","Confirmed",40,45,49,"155","19",41.3366123,-95.5423935
"4383",2016,"Pottawattamie","1-Western","4-FourthJD","Confirmed",41,45,53,"155","19",41.3366123,-95.5423935
"4384",2016,"Pottawattamie","1-Western","4-FourthJD","Family Assessment",303,399,570,"155","19",41.3366123,-95.5423935
"4385",2016,"Pottawattamie","1-Western","4-FourthJD","Family Assessment",332,470,605,"155","19",41.3366123,-95.5423935
"4386",2016,"Pottawattamie","1-Western","4-FourthJD","Founded",293,418,483,"155","19",41.3366123,-95.5423935
"4387",2016,"Pottawattamie","1-Western","4-FourthJD","Founded",243,342,397,"155","19",41.3366123,-95.5423935
"4388",2016,"Pottawattamie","1-Western","4-FourthJD","Unconfirmed",764,744,1127,"155","19",41.3366123,-95.5423935
"4389",2016,"Pottawattamie","1-Western","4-FourthJD","Unconfirmed",510,573,765,"155","19",41.3366123,-95.5423935
"4390",2016,"Poweshiek","4-Cedar Rapids","8-Eigth JD","Confirmed",6,6,7,"157","19",41.6864422,-92.5314684
"4391",2016,"Poweshiek","4-Cedar Rapids","8-Eigth JD","Confirmed",9,12,14,"157","19",41.6864422,-92.5314684
"4392",2016,"Poweshiek","4-Cedar Rapids","8-Eigth JD","Family Assessment",45,62,81,"157","19",41.6864422,-92.5314684
"4393",2016,"Poweshiek","4-Cedar Rapids","8-Eigth JD","Family Assessment",43,66,75,"157","19",41.6864422,-92.5314684
"4394",2016,"Poweshiek","4-Cedar Rapids","8-Eigth JD","Founded",31,45,57,"157","19",41.6864422,-92.5314684
"4395",2016,"Poweshiek","4-Cedar Rapids","8-Eigth JD","Founded",29,51,54,"157","19",41.6864422,-92.5314684
"4396",2016,"Poweshiek","4-Cedar Rapids","8-Eigth JD","Unconfirmed",44,42,58,"157","19",41.6864422,-92.5314684
"4397",2016,"Poweshiek","4-Cedar Rapids","8-Eigth JD","Unconfirmed",101,93,152,"157","19",41.6864422,-92.5314684
"4398",2016,"Ringgold","5-Des Moines","5-FifthJD","Confirmed",2,2,2,"159","19",40.7352023,-94.2439719
"4399",2016,"Ringgold","5-Des Moines","5-FifthJD","Confirmed",0,0,0,"159","19",40.7352023,-94.2439719
"4400",2016,"Ringgold","5-Des Moines","5-FifthJD","Family Assessment",10,15,16,"159","19",40.7352023,-94.2439719
"4401",2016,"Ringgold","5-Des Moines","5-FifthJD","Family Assessment",10,14,19,"159","19",40.7352023,-94.2439719
"4402",2016,"Ringgold","5-Des Moines","5-FifthJD","Founded",2,2,2,"159","19",40.7352023,-94.2439719
"4403",2016,"Ringgold","5-Des Moines","5-FifthJD","Founded",7,14,14,"159","19",40.7352023,-94.2439719
"4404",2016,"Ringgold","5-Des Moines","5-FifthJD","Unconfirmed",30,29,41,"159","19",40.7352023,-94.2439719
"4405",2016,"Ringgold","5-Des Moines","5-FifthJD","Unconfirmed",17,24,30,"159","19",40.7352023,-94.2439719
"4406",2016,"Sac","1-Western","2-Second JD","Confirmed",4,6,6,"161","19",42.3862604,-95.1053946
"4407",2016,"Sac","1-Western","2-Second JD","Confirmed",1,1,1,"161","19",42.3862604,-95.1053946
"4408",2016,"Sac","1-Western","2-Second JD","Family Assessment",15,15,25,"161","19",42.3862604,-95.1053946
"4409",2016,"Sac","1-Western","2-Second JD","Family Assessment",15,20,21,"161","19",42.3862604,-95.1053946
"4410",2016,"Sac","1-Western","2-Second JD","Founded",15,28,28,"161","19",42.3862604,-95.1053946
"4411",2016,"Sac","1-Western","2-Second JD","Founded",15,24,25,"161","19",42.3862604,-95.1053946
"4412",2016,"Sac","1-Western","2-Second JD","Unconfirmed",38,32,52,"161","19",42.3862604,-95.1053946
"4413",2016,"Sac","1-Western","2-Second JD","Unconfirmed",34,32,39,"161","19",42.3862604,-95.1053946
"4414",2016,"Scott","3-Eastern","7-Seventh JD","Confirmed",111,125,143,"163","19",41.6370978,-90.6232428
"4415",2016,"Scott","3-Eastern","7-Seventh JD","Confirmed",119,143,150,"163","19",41.6370978,-90.6232428
"4416",2016,"Scott","3-Eastern","7-Seventh JD","Family Assessment",494,636,850,"163","19",41.6370978,-90.6232428
"4417",2016,"Scott","3-Eastern","7-Seventh JD","Family Assessment",473,608,836,"163","19",41.6370978,-90.6232428
"4418",2016,"Scott","3-Eastern","7-Seventh JD","Founded",344,451,497,"163","19",41.6370978,-90.6232428
"4419",2016,"Scott","3-Eastern","7-Seventh JD","Founded",507,579,741,"163","19",41.6370978,-90.6232428
"4420",2016,"Scott","3-Eastern","7-Seventh JD","Unconfirmed",1102,1047,1724,"163","19",41.6370978,-90.6232428
"4421",2016,"Scott","3-Eastern","7-Seventh JD","Unconfirmed",783,850,1202,"163","19",41.6370978,-90.6232428
"4422",2016,"Shelby","1-Western","4-FourthJD","Confirmed",3,3,3,"165","19",41.6850926,-95.3102113
"4423",2016,"Shelby","1-Western","4-FourthJD","Confirmed",8,15,16,"165","19",41.6850926,-95.3102113
"4424",2016,"Shelby","1-Western","4-FourthJD","Family Assessment",38,49,75,"165","19",41.6850926,-95.3102113
"4425",2016,"Shelby","1-Western","4-FourthJD","Family Assessment",32,36,57,"165","19",41.6850926,-95.3102113
"4426",2016,"Shelby","1-Western","4-FourthJD","Founded",15,23,24,"165","19",41.6850926,-95.3102113
"4427",2016,"Shelby","1-Western","4-FourthJD","Founded",20,23,30,"165","19",41.6850926,-95.3102113
"4428",2016,"Shelby","1-Western","4-FourthJD","Unconfirmed",43,37,66,"165","19",41.6850926,-95.3102113
"4429",2016,"Shelby","1-Western","4-FourthJD","Unconfirmed",58,54,98,"165","19",41.6850926,-95.3102113
"4430",2016,"Sioux","1-Western","3-Third JD","Confirmed",13,12,15,"167","19",43.0826174,-96.1778827
"4431",2016,"Sioux","1-Western","3-Third JD","Confirmed",9,9,10,"167","19",43.0826174,-96.1778827
"4432",2016,"Sioux","1-Western","3-Third JD","Family Assessment",39,53,64,"167","19",43.0826174,-96.1778827
"4433",2016,"Sioux","1-Western","3-Third JD","Family Assessment",30,28,42,"167","19",43.0826174,-96.1778827
"4434",2016,"Sioux","1-Western","3-Third JD","Founded",27,35,38,"167","19",43.0826174,-96.1778827
"4435",2016,"Sioux","1-Western","3-Third JD","Founded",41,64,69,"167","19",43.0826174,-96.1778827
"4436",2016,"Sioux","1-Western","3-Third JD","Unconfirmed",94,94,134,"167","19",43.0826174,-96.1778827
"4437",2016,"Sioux","1-Western","3-Third JD","Unconfirmed",69,77,91,"167","19",43.0826174,-96.1778827
"4438",2016,"Story","5-Des Moines","2-Second JD","Confirmed",30,35,35,"169","19",42.0362415,-93.4650448
"4439",2016,"Story","5-Des Moines","2-Second JD","Confirmed",30,35,42,"169","19",42.0362415,-93.4650448
"4440",2016,"Story","5-Des Moines","2-Second JD","Family Assessment",105,146,193,"169","19",42.0362415,-93.4650448
"4441",2016,"Story","5-Des Moines","2-Second JD","Family Assessment",97,118,167,"169","19",42.0362415,-93.4650448
"4442",2016,"Story","5-Des Moines","2-Second JD","Founded",161,209,261,"169","19",42.0362415,-93.4650448
"4443",2016,"Story","5-Des Moines","2-Second JD","Founded",111,142,175,"169","19",42.0362415,-93.4650448
"4444",2016,"Story","5-Des Moines","2-Second JD","Unconfirmed",181,184,260,"169","19",42.0362415,-93.4650448
"4445",2016,"Story","5-Des Moines","2-Second JD","Unconfirmed",253,222,388,"169","19",42.0362415,-93.4650448
"4446",2016,"Tama","4-Cedar Rapids","6-SixthJD","Confirmed",6,7,7,"171","19",42.0798117,-92.5325425
"4447",2016,"Tama","4-Cedar Rapids","6-SixthJD","Confirmed",7,18,18,"171","19",42.0798117,-92.5325425
"4448",2016,"Tama","4-Cedar Rapids","6-SixthJD","Family Assessment",54,80,95,"171","19",42.0798117,-92.5325425
"4449",2016,"Tama","4-Cedar Rapids","6-SixthJD","Family Assessment",56,60,93,"171","19",42.0798117,-92.5325425
"4450",2016,"Tama","4-Cedar Rapids","6-SixthJD","Founded",44,64,73,"171","19",42.0798117,-92.5325425
"4451",2016,"Tama","4-Cedar Rapids","6-SixthJD","Founded",38,64,68,"171","19",42.0798117,-92.5325425
"4452",2016,"Tama","4-Cedar Rapids","6-SixthJD","Unconfirmed",79,98,127,"171","19",42.0798117,-92.5325425
"4453",2016,"Tama","4-Cedar Rapids","6-SixthJD","Unconfirmed",115,137,207,"171","19",42.0798117,-92.5325425
"4454",2016,"Taylor","1-Western","5-FifthJD","Confirmed",2,1,2,"173","19",40.7374324,-94.6964148
"4455",2016,"Taylor","1-Western","5-FifthJD","Confirmed",2,2,2,"173","19",40.7374324,-94.6964148
"4456",2016,"Taylor","1-Western","5-FifthJD","Family Assessment",18,18,33,"173","19",40.7374324,-94.6964148
"4457",2016,"Taylor","1-Western","5-FifthJD","Family Assessment",13,17,28,"173","19",40.7374324,-94.6964148
"4458",2016,"Taylor","1-Western","5-FifthJD","Founded",15,28,29,"173","19",40.7374324,-94.6964148
"4459",2016,"Taylor","1-Western","5-FifthJD","Founded",20,32,33,"173","19",40.7374324,-94.6964148
"4460",2016,"Taylor","1-Western","5-FifthJD","Unconfirmed",20,17,29,"173","19",40.7374324,-94.6964148
"4461",2016,"Taylor","1-Western","5-FifthJD","Unconfirmed",22,32,43,"173","19",40.7374324,-94.6964148
"4462",2016,"Union","5-Des Moines","5-FifthJD","Confirmed",4,2,6,"175","19",41.0277304,-94.2423792
"4463",2016,"Union","5-Des Moines","5-FifthJD","Confirmed",8,10,10,"175","19",41.0277304,-94.2423792
"4464",2016,"Union","5-Des Moines","5-FifthJD","Family Assessment",31,34,49,"175","19",41.0277304,-94.2423792
"4465",2016,"Union","5-Des Moines","5-FifthJD","Family Assessment",34,36,54,"175","19",41.0277304,-94.2423792
"4466",2016,"Union","5-Des Moines","5-FifthJD","Founded",34,50,61,"175","19",41.0277304,-94.2423792
"4467",2016,"Union","5-Des Moines","5-FifthJD","Founded",62,87,107,"175","19",41.0277304,-94.2423792
"4468",2016,"Union","5-Des Moines","5-FifthJD","Unconfirmed",107,96,159,"175","19",41.0277304,-94.2423792
"4469",2016,"Union","5-Des Moines","5-FifthJD","Unconfirmed",103,135,188,"175","19",41.0277304,-94.2423792
"4470",2016,"Van Buren","4-Cedar Rapids","8-Eigth JD","Confirmed",2,1,2,"177","19",40.7532294,-91.9499871
"4471",2016,"Van Buren","4-Cedar Rapids","8-Eigth JD","Confirmed",1,1,1,"177","19",40.7532294,-91.9499871
"4472",2016,"Van Buren","4-Cedar Rapids","8-Eigth JD","Family Assessment",19,33,39,"177","19",40.7532294,-91.9499871
"4473",2016,"Van Buren","4-Cedar Rapids","8-Eigth JD","Family Assessment",16,30,35,"177","19",40.7532294,-91.9499871
"4474",2016,"Van Buren","4-Cedar Rapids","8-Eigth JD","Founded",4,7,7,"177","19",40.7532294,-91.9499871
"4475",2016,"Van Buren","4-Cedar Rapids","8-Eigth JD","Founded",15,18,22,"177","19",40.7532294,-91.9499871
"4476",2016,"Van Buren","4-Cedar Rapids","8-Eigth JD","Unconfirmed",36,52,69,"177","19",40.7532294,-91.9499871
"4477",2016,"Van Buren","4-Cedar Rapids","8-Eigth JD","Unconfirmed",47,49,72,"177","19",40.7532294,-91.9499871
"4478",2016,"Wapello","4-Cedar Rapids","8-Eigth JD","Confirmed",12,20,20,"179","19",41.0305845,-92.4094499
"4479",2016,"Wapello","4-Cedar Rapids","8-Eigth JD","Confirmed",22,24,29,"179","19",41.0305845,-92.4094499
"4480",2016,"Wapello","4-Cedar Rapids","8-Eigth JD","Family Assessment",123,162,215,"179","19",41.0305845,-92.4094499
"4481",2016,"Wapello","4-Cedar Rapids","8-Eigth JD","Family Assessment",113,116,168,"179","19",41.0305845,-92.4094499
"4482",2016,"Wapello","4-Cedar Rapids","8-Eigth JD","Founded",98,132,143,"179","19",41.0305845,-92.4094499
"4483",2016,"Wapello","4-Cedar Rapids","8-Eigth JD","Founded",82,122,138,"179","19",41.0305845,-92.4094499
"4484",2016,"Wapello","4-Cedar Rapids","8-Eigth JD","Unconfirmed",323,287,503,"179","19",41.0305845,-92.4094499
"4485",2016,"Wapello","4-Cedar Rapids","8-Eigth JD","Unconfirmed",218,198,318,"179","19",41.0305845,-92.4094499
"4486",2016,"Warren","5-Des Moines","5-FifthJD","Confirmed",29,28,32,"181","19",41.3343735,-93.5613594
"4487",2016,"Warren","5-Des Moines","5-FifthJD","Confirmed",18,24,26,"181","19",41.3343735,-93.5613594
"4488",2016,"Warren","5-Des Moines","5-FifthJD","Family Assessment",92,112,163,"181","19",41.3343735,-93.5613594
"4489",2016,"Warren","5-Des Moines","5-FifthJD","Family Assessment",93,139,163,"181","19",41.3343735,-93.5613594
"4490",2016,"Warren","5-Des Moines","5-FifthJD","Founded",75,104,128,"181","19",41.3343735,-93.5613594
"4491",2016,"Warren","5-Des Moines","5-FifthJD","Founded",89,117,135,"181","19",41.3343735,-93.5613594
"4492",2016,"Warren","5-Des Moines","5-FifthJD","Unconfirmed",179,188,271,"181","19",41.3343735,-93.5613594
"4493",2016,"Warren","5-Des Moines","5-FifthJD","Unconfirmed",134,160,213,"181","19",41.3343735,-93.5613594
"4494",2016,"Washington","4-Cedar Rapids","8-Eigth JD","Confirmed",9,15,16,"183","19",41.335591,-91.7178676
"4495",2016,"Washington","4-Cedar Rapids","8-Eigth JD","Confirmed",8,11,11,"183","19",41.335591,-91.7178676
"4496",2016,"Washington","4-Cedar Rapids","8-Eigth JD","Family Assessment",50,67,95,"183","19",41.335591,-91.7178676
"4497",2016,"Washington","4-Cedar Rapids","8-Eigth JD","Family Assessment",50,66,103,"183","19",41.335591,-91.7178676
"4498",2016,"Washington","4-Cedar Rapids","8-Eigth JD","Founded",29,39,48,"183","19",41.335591,-91.7178676
"4499",2016,"Washington","4-Cedar Rapids","8-Eigth JD","Founded",22,40,40,"183","19",41.335591,-91.7178676
"4500",2016,"Washington","4-Cedar Rapids","8-Eigth JD","Unconfirmed",113,103,169,"183","19",41.335591,-91.7178676
"4501",2016,"Washington","4-Cedar Rapids","8-Eigth JD","Unconfirmed",72,79,108,"183","19",41.335591,-91.7178676
"4502",2016,"Wayne","5-Des Moines","5-FifthJD","Confirmed",1,0,2,"185","19",40.7394702,-93.3273639
"4503",2016,"Wayne","5-Des Moines","5-FifthJD","Confirmed",1,0,1,"185","19",40.7394702,-93.3273639
"4504",2016,"Wayne","5-Des Moines","5-FifthJD","Family Assessment",11,18,35,"185","19",40.7394702,-93.3273639
"4505",2016,"Wayne","5-Des Moines","5-FifthJD","Family Assessment",11,7,17,"185","19",40.7394702,-93.3273639
"4506",2016,"Wayne","5-Des Moines","5-FifthJD","Founded",10,12,12,"185","19",40.7394702,-93.3273639
"4507",2016,"Wayne","5-Des Moines","5-FifthJD","Founded",13,20,22,"185","19",40.7394702,-93.3273639
"4508",2016,"Wayne","5-Des Moines","5-FifthJD","Unconfirmed",34,42,52,"185","19",40.7394702,-93.3273639
"4509",2016,"Wayne","5-Des Moines","5-FifthJD","Unconfirmed",38,38,68,"185","19",40.7394702,-93.3273639
"4510",2016,"Webster","2-Northern","2-Second JD","Confirmed",16,22,28,"187","19",42.4279662,-94.1817881
"4511",2016,"Webster","2-Northern","2-Second JD","Confirmed",29,36,41,"187","19",42.4279662,-94.1817881
"4512",2016,"Webster","2-Northern","2-Second JD","Family Assessment",126,140,204,"187","19",42.4279662,-94.1817881
"4513",2016,"Webster","2-Northern","2-Second JD","Family Assessment",132,167,238,"187","19",42.4279662,-94.1817881
"4514",2016,"Webster","2-Northern","2-Second JD","Founded",110,121,150,"187","19",42.4279662,-94.1817881
"4515",2016,"Webster","2-Northern","2-Second JD","Founded",84,118,128,"187","19",42.4279662,-94.1817881
"4516",2016,"Webster","2-Northern","2-Second JD","Unconfirmed",169,197,265,"187","19",42.4279662,-94.1817881
"4517",2016,"Webster","2-Northern","2-Second JD","Unconfirmed",257,251,411,"187","19",42.4279662,-94.1817881
"4518",2016,"Winnebago","2-Northern","2-Second JD","Confirmed",4,4,6,"189","19",43.3775678,-93.7341955
"4519",2016,"Winnebago","2-Northern","2-Second JD","Confirmed",6,6,6,"189","19",43.3775678,-93.7341955
"4520",2016,"Winnebago","2-Northern","2-Second JD","Family Assessment",33,43,50,"189","19",43.3775678,-93.7341955
"4521",2016,"Winnebago","2-Northern","2-Second JD","Family Assessment",23,22,28,"189","19",43.3775678,-93.7341955
"4522",2016,"Winnebago","2-Northern","2-Second JD","Founded",6,6,6,"189","19",43.3775678,-93.7341955
"4523",2016,"Winnebago","2-Northern","2-Second JD","Founded",21,25,29,"189","19",43.3775678,-93.7341955
"4524",2016,"Winnebago","2-Northern","2-Second JD","Unconfirmed",55,51,93,"189","19",43.3775678,-93.7341955
"4525",2016,"Winnebago","2-Northern","2-Second JD","Unconfirmed",22,31,33,"189","19",43.3775678,-93.7341955
"4526",2016,"Winneshiek","2-Northern","1-First JD","Confirmed",2,2,2,"191","19",43.2906746,-91.8437074
"4527",2016,"Winneshiek","2-Northern","1-First JD","Confirmed",1,3,3,"191","19",43.2906746,-91.8437074
"4528",2016,"Winneshiek","2-Northern","1-First JD","Family Assessment",17,22,34,"191","19",43.2906746,-91.8437074
"4529",2016,"Winneshiek","2-Northern","1-First JD","Family Assessment",12,14,20,"191","19",43.2906746,-91.8437074
"4530",2016,"Winneshiek","2-Northern","1-First JD","Founded",11,16,22,"191","19",43.2906746,-91.8437074
"4531",2016,"Winneshiek","2-Northern","1-First JD","Founded",16,24,27,"191","19",43.2906746,-91.8437074
"4532",2016,"Winneshiek","2-Northern","1-First JD","Unconfirmed",33,35,44,"191","19",43.2906746,-91.8437074
"4533",2016,"Winneshiek","2-Northern","1-First JD","Unconfirmed",42,48,70,"191","19",43.2906746,-91.8437074
"4534",2016,"Woodbury","1-Western","3-Third JD","Confirmed",36,39,44,"193","19",42.3897169,-96.0447673
"4535",2016,"Woodbury","1-Western","3-Third JD","Confirmed",26,26,28,"193","19",42.3897169,-96.0447673
"4536",2016,"Woodbury","1-Western","3-Third JD","Family Assessment",373,552,704,"193","19",42.3897169,-96.0447673
"4537",2016,"Woodbury","1-Western","3-Third JD","Family Assessment",318,409,570,"193","19",42.3897169,-96.0447673
"4538",2016,"Woodbury","1-Western","3-Third JD","Founded",293,422,464,"193","19",42.3897169,-96.0447673
"4539",2016,"Woodbury","1-Western","3-Third JD","Founded",403,615,713,"193","19",42.3897169,-96.0447673
"4540",2016,"Woodbury","1-Western","3-Third JD","Unconfirmed",503,576,799,"193","19",42.3897169,-96.0447673
"4541",2016,"Woodbury","1-Western","3-Third JD","Unconfirmed",772,741,1249,"193","19",42.3897169,-96.0447673
"4542",2016,"Worth","2-Northern","2-Second JD","Confirmed",4,5,5,"195","19",43.3773984,-93.2608476
"4543",2016,"Worth","2-Northern","2-Second JD","Confirmed",6,9,11,"195","19",43.3773984,-93.2608476
"4544",2016,"Worth","2-Northern","2-Second JD","Family Assessment",19,29,37,"195","19",43.3773984,-93.2608476
"4545",2016,"Worth","2-Northern","2-Second JD","Family Assessment",21,20,35,"195","19",43.3773984,-93.2608476
"4546",2016,"Worth","2-Northern","2-Second JD","Founded",5,5,5,"195","19",43.3773984,-93.2608476
"4547",2016,"Worth","2-Northern","2-Second JD","Founded",18,14,23,"195","19",43.3773984,-93.2608476
"4548",2016,"Worth","2-Northern","2-Second JD","Unconfirmed",13,17,21,"195","19",43.3773984,-93.2608476
"4549",2016,"Worth","2-Northern","2-Second JD","Unconfirmed",29,30,45,"195","19",43.3773984,-93.2608476
"4550",2016,"Wright","2-Northern","2-Second JD","Confirmed",8,12,14,"197","19",42.7331189,-93.7351465
"4551",2016,"Wright","2-Northern","2-Second JD","Confirmed",8,6,8,"197","19",42.7331189,-93.7351465
"4552",2016,"Wright","2-Northern","2-Second JD","Family Assessment",48,70,87,"197","19",42.7331189,-93.7351465
"4553",2016,"Wright","2-Northern","2-Second JD","Family Assessment",41,55,91,"197","19",42.7331189,-93.7351465
"4554",2016,"Wright","2-Northern","2-Second JD","Founded",21,31,40,"197","19",42.7331189,-93.7351465
"4555",2016,"Wright","2-Northern","2-Second JD","Founded",28,34,39,"197","19",42.7331189,-93.7351465
"4556",2016,"Wright","2-Northern","2-Second JD","Unconfirmed",51,48,73,"197","19",42.7331189,-93.7351465
"4557",2016,"Wright","2-Northern","2-Second JD","Unconfirmed",72,73,107,"197","19",42.7331189,-93.7351465
"4558",2018,"Adair","5-Des Moines","5-FifthJD","Confirmed",4,5,5,"001","19",41.3307464,-94.4709413
"4559",2018,"Adams","5-Des Moines","5-FifthJD","Confirmed",2,2,2,"003","19",41.0289839,-94.6991849
"4560",2018,"Allamakee","2-Northern","1-First JD","Confirmed",3,2,6,"005","19",43.2842838,-91.3780923
"4561",2018,"Appanoose","4-Cedar Rapids","8-Eigth JD","Confirmed",11,14,15,"007","19",40.7431635,-92.8686104
"4562",2018,"Audubon","1-Western","4-FourthJD","Confirmed",2,2,3,"009","19",41.6845893,-94.9058222
"4563",2018,"Benton","4-Cedar Rapids","6-SixthJD","Confirmed",9,10,10,"011","19",42.0801864,-92.0656912
"4564",2018,"Black Hawk","2-Northern","1-First JD","Confirmed",29,30,33,"013","19",42.4700957,-92.3088197
"4565",2018,"Boone","5-Des Moines","2-Second JD","Confirmed",4,3,4,"015","19",42.0365493,-93.931671
"4566",2018,"Bremer","2-Northern","2-Second JD","Confirmed",6,7,7,"017","19",42.7745873,-92.3180548
"4567",2018,"Buchanan","2-Northern","1-First JD","Confirmed",10,8,11,"019","19",42.4707777,-91.8378392
"4568",2018,"Buena Vista","1-Western","3-Third JD","Confirmed",12,15,16,"021","19",42.7354936,-95.151149
"4569",2018,"Butler","2-Northern","2-Second JD","Confirmed",4,7,7,"023","19",42.7315661,-92.7901934
"4570",2018,"Calhoun","2-Northern","2-Second JD","Confirmed",2,2,2,"025","19",42.3851848,-94.6404136
"4571",2018,"Carroll","1-Western","2-Second JD","Confirmed",8,8,14,"027","19",42.0362382,-94.8605593
"4572",2018,"Cass","1-Western","4-FourthJD","Confirmed",3,2,3,"029","19",41.3314876,-94.9278266
"4573",2018,"Cedar","3-Eastern","7-Seventh JD","Confirmed",6,6,6,"031","19",41.7723207,-91.1324125
"4574",2018,"Cerro Gordo","2-Northern","2-Second JD","Confirmed",39,40,56,"033","19",43.0815577,-93.2608184
"4575",2018,"Cherokee","1-Western","3-Third JD","Confirmed",2,2,2,"035","19",42.7356226,-95.6238055
"4576",2018,"Chickasaw","2-Northern","1-First JD","Confirmed",8,9,14,"037","19",43.0600414,-92.3176637
"4577",2018,"Clarke","5-Des Moines","5-FifthJD","Confirmed",2,3,4,"039","19",41.0290323,-93.7851579
"4578",2018,"Clay","1-Western","3-Third JD","Confirmed",7,9,10,"041","19",43.0825804,-95.1509194
"4579",2018,"Clayton","2-Northern","1-First JD","Confirmed",4,5,6,"043","19",42.8447493,-91.3414328
"4580",2018,"Clinton","3-Eastern","7-Seventh JD","Confirmed",54,58,69,"045","19",41.8980358,-90.5319724
"4581",2018,"Crawford","1-Western","3-Third JD","Confirmed",8,11,12,"047","19",42.0372125,-95.3819678
"4582",2018,"Dallas","5-Des Moines","5-FifthJD","Confirmed",24,28,32,"049","19",41.6848862,-94.0397374
"4583",2018,"Davis","4-Cedar Rapids","8-Eigth JD","Confirmed",1,1,1,"051","19",40.7476891,-92.4097173
"4584",2018,"Decatur","5-Des Moines","5-FifthJD","Confirmed",2,3,3,"053","19",40.7376827,-93.7862815
"4585",2018,"Delaware","2-Northern","1-First JD","Confirmed",7,9,9,"055","19",42.471211,-91.3673502
"4586",2018,"Des Moines","3-Eastern","8-Eigth JD","Confirmed",25,39,40,"057","19",40.9231829,-91.1814707
"4587",2018,"Dickinson","1-Western","3-Third JD","Confirmed",7,8,8,"059","19",43.3779848,-95.1508301
"4588",2018,"Dubuque","3-Eastern","1-First JD","Confirmed",40,50,52,"061","19",42.468832,-90.8824564
"4589",2018,"Emmet","1-Western","3-Third JD","Confirmed",4,5,5,"063","19",43.3780225,-94.6784803
"4590",2018,"Fayette","2-Northern","1-First JD","Confirmed",5,4,6,"065","19",42.8625919,-91.8443207
"4591",2018,"Floyd","2-Northern","2-Second JD","Confirmed",12,16,17,"067","19",43.0599208,-92.7890033
"4592",2018,"Franklin","2-Northern","2-Second JD","Confirmed",6,6,6,"069","19",42.7325458,-93.262473
"4593",2018,"Fremont","1-Western","4-FourthJD","Confirmed",4,5,5,"071","19",40.7455892,-95.6046765
"4594",2018,"Greene","1-Western","2-Second JD","Confirmed",9,9,12,"073","19",42.0362394,-94.3968356
"4595",2018,"Grundy","2-Northern","1-First JD","Confirmed",7,7,7,"075","19",42.4018651,-92.7914177
"4596",2018,"Guthrie","1-Western","5-FifthJD","Confirmed",2,5,5,"077","19",41.6837548,-94.501055
"4597",2018,"Hamilton","2-Northern","2-Second JD","Confirmed",6,6,6,"079","19",42.3837722,-93.7068085
"4598",2018,"Hancock","2-Northern","2-Second JD","Confirmed",2,2,2,"081","19",43.0818861,-93.7342723
"4599",2018,"Hardin","2-Northern","2-Second JD","Confirmed",13,13,14,"083","19",42.3838803,-93.2404025
"4600",2018,"Harrison","1-Western","4-FourthJD","Confirmed",13,14,14,"085","19",41.6828528,-95.8169209
"4601",2018,"Henry","3-Eastern","8-Eigth JD","Confirmed",24,37,42,"087","19",40.9879383,-91.5445241
"4602",2018,"Howard","2-Northern","1-First JD","Confirmed",3,3,3,"089","19",43.3567673,-92.3171989
"4603",2018,"Humboldt","2-Northern","2-Second JD","Confirmed",3,4,5,"091","19",42.7764686,-94.2071868
"4604",2018,"Ida","1-Western","3-Third JD","Confirmed",4,3,4,"093","19",42.3868747,-95.5134962
"4605",2018,"Iowa","4-Cedar Rapids","6-SixthJD","Confirmed",9,7,9,"095","19",41.6863229,-92.065524
"4606",2018,"Jackson","3-Eastern","7-Seventh JD","Confirmed",10,11,15,"097","19",42.1717426,-90.5742294
"4607",2018,"Jasper","4-Cedar Rapids","5-FifthJD","Confirmed",20,25,35,"099","19",41.6860394,-93.053765
"4608",2018,"Jefferson","4-Cedar Rapids","8-Eigth JD","Confirmed",8,10,12,"101","19",41.0317596,-91.9488774
